interaction_count,total_watch_hours,avg_engagement,watch_time_ratio,has_like,has_comment,has_share
1,0.015027777777777779,0.649,0.122,1,0,0
1,0.028333333333333332,1.292,0.23,1,1,0
1,0.03216666666666666,0.404,0.261,0,0,0
1,0.08341666666666667,1.171,0.676,1,0,0
1,0.036888888888888895,1.02,0.299,1,0,0
1,0.042194444444444444,1.037,0.342,1,0,0
1,0.07113888888888889,1.131,0.577,1,0,1
1,0.05213888888888889,1.069,0.423,0,1,0
1,0.061750000000000006,1.1,0.501,1,0,0
1,0.08716666666666667,0.583,0.707,0,0,0
1,0.07336111111111111,0.838,0.595,0,0,0
1,0.06186111111111111,0.801,0.501,0,1,0
1,0.08202777777777778,0.866,0.665,0,0,0
1,0.05502777777777778,1.078,0.446,1,0,0
1,0.06569444444444444,0.813,0.533,0,0,0
1,0.08841666666666667,0.887,0.717,0,0,1
1,0.05625,0.782,0.456,0,0,0
1,0.08133333333333334,1.164,0.66,1,0,0
1,0.03186111111111111,0.403,0.258,0,0,0
1,0.02525,0.682,0.205,0,0,0
1,0.04938888888888889,0.76,0.401,0,0,0
1,0.08972222222222222,0.891,0.727,1,0,0
1,0.04736111111111111,0.754,0.384,0,0,0
1,0.07588888888888888,1.146,0.615,1,0,0
1,0.06963888888888889,1.126,0.565,0,1,0
1,0.04505555555555555,0.446,0.365,0,0,0
1,0.012888888888888889,1.281,0.203,1,1,0
1,0.02008333333333333,1.026,0.316,1,0,0
1,0.02352777777777778,1.048,0.37,1,0,0
1,0.022083333333333333,0.439,0.347,0,0,0
1,0.05438888888888889,0.642,0.855,0,0,0
1,0.021861111111111112,0.738,0.344,1,0,0
1,0.017916666666666668,1.013,0.282,0,1,0
1,0.013805555555555557,0.687,0.217,0,0,1
1,0.029416666666666667,0.785,0.463,0,0,0
1,0.011166666666666667,0.37,0.176,0,0,0
1,0.032916666666666664,0.507,0.517,0,0,0
1,0.02666666666666667,0.468,0.419,0,0,0
1,0.05311111111111111,0.634,0.835,0,0,0
1,0.023777777777777776,0.449,0.374,0,0,0
1,0.034861111111111114,0.519,0.548,0,0,0
1,0.034833333333333334,0.519,0.548,0,0,0
1,0.006027777777777778,0.338,0.095,0,0,0
1,0.021583333333333333,1.036,0.339,1,0,0
1,0.041277777777777774,0.56,0.649,0,0,0
1,0.049749999999999996,0.613,0.782,0,0,0
1,0.017666666666666667,0.411,0.278,0,0,0
1,0.03311111111111111,0.508,0.52,0,0,0
1,0.043722222222222225,1.175,0.687,1,0,0
1,0.03980555555555556,0.85,0.626,0,0,0
1,0.03949999999999999,0.848,0.621,0,0,0
1,0.05086111111111111,0.62,0.799,0,0,0
1,0.01386111111111111,0.687,0.218,1,0,0
1,0.03811111111111111,0.84,0.599,1,0,0
1,0.025166666666666664,0.758,0.396,0,0,0
1,0.022444444444444444,1.041,0.353,1,0,0
1,0.020722222222222222,0.73,0.326,0,1,0
1,0.029083333333333333,0.783,0.457,0,0,0
1,0.02525,0.759,0.397,0,0,0
1,0.04605555555555556,1.19,0.724,1,0,0
1,0.029722222222222223,1.087,0.467,1,0,0
1,0.014027777777777778,0.688,0.221,1,0,0
1,0.005722222222222222,0.336,0.09,0,0,0
1,0.029805555555555554,0.788,0.469,1,0,0
1,0.014027777777777778,0.388,0.221,0,0,0
1,0.044972222222222226,0.583,0.707,0,0,0
1,0.016416666666666666,0.403,0.258,0,0,0
1,0.00925,0.358,0.146,0,0,0
1,0.013027777777777777,0.682,0.205,1,0,0
1,0.035111111111111114,0.521,0.552,0,0,0
1,0.04713888888888888,1.196,0.741,1,1,0
1,0.02088888888888889,0.431,0.328,0,0,0
1,0.005777777777777778,0.636,0.091,0,0,0
1,0.021166666666666667,1.033,0.333,1,0,0
1,0.008444444444444444,0.953,0.133,1,0,0
1,0.028277777777777777,0.778,0.445,1,0,0
1,0.022666666666666665,0.442,0.356,0,0,0
1,0.02705555555555556,0.47,0.425,0,0,0
1,0.03372222222222222,0.812,0.53,1,0,0
1,0.011166666666666667,0.37,0.175,0,0,0
1,0.02825,0.492,0.48,0,0,0
1,0.02075,0.741,0.352,0,1,0
1,0.01386111111111111,0.394,0.236,0,0,0
1,0.04747222222222222,0.622,0.806,0,0,0
1,0.010861111111111111,0.374,0.185,0,0,0
1,0.011472222222222222,1.278,0.195,1,1,0
1,0.019055555555555555,0.73,0.324,0,0,0
1,0.017916666666666668,0.422,0.304,0,0,0
1,0.0235,0.46,0.399,0,0,0
1,0.010444444444444445,0.371,0.178,0,0,0
1,0.025055555555555557,0.47,0.425,0,0,0
1,0.03138888888888889,0.813,0.533,1,0,0
1,0.02447222222222222,0.766,0.416,0,0,0
1,0.022472222222222223,0.453,0.382,0,0,0
1,0.008694444444444444,0.659,0.148,0,1,0
1,0.025972222222222223,0.476,0.441,0,0,0
1,0.012972222222222224,0.388,0.22,0,0,0
1,0.023111111111111114,0.457,0.392,0,0,0
1,0.004055555555555555,0.628,0.069,0,0,1
1,0.02347222222222222,0.46,0.399,0,0,0
1,0.0145,0.998,0.246,1,0,0
1,0.029555555555555557,0.501,0.502,0,0,0
1,0.024888888888888887,0.469,0.423,0,0,0
1,0.04008333333333334,0.572,0.681,0,0,0
1,0.028666666666666667,0.795,0.487,0,0,0
1,0.04986111111111111,0.939,0.847,1,0,0
1,0.017583333333333333,0.719,0.299,1,0,0
1,0.012444444444444444,0.684,0.211,0,0,0
1,0.016055555555555556,1.009,0.273,1,0,0
1,0.008277777777777778,0.956,0.141,0,0,1
1,0.007972222222222223,0.354,0.135,0,0,0
1,0.0054444444444444445,0.637,0.093,0,0,1
1,0.03425,0.833,0.582,1,0,0
1,0.013138888888888887,0.689,0.223,0,1,0
1,0.03713888888888889,0.852,0.631,0,1,0
1,0.01213888888888889,0.682,0.206,1,0,0
1,0.02683333333333333,0.782,0.456,0,0,0
1,0.02263888888888889,0.754,0.384,0,1,0
1,0.02847222222222222,0.793,0.483,1,0,0
1,0.010916666666666667,0.674,0.186,0,0,0
1,0.05336111111111111,0.662,0.906,0,0,0
1,0.022555555555555558,0.753,0.383,0,0,0
1,0.014222222222222223,0.697,0.241,0,0,0
1,0.042277777777777775,0.587,0.718,0,0,0
1,0.033277777777777774,0.826,0.565,1,0,0
1,0.041805555555555554,0.884,0.71,0,0,0
1,0.036055555555555556,0.545,0.612,0,0,0
1,0.01511111111111111,0.703,0.256,0,0,0
1,0.04094444444444444,0.578,0.695,0,0,0
1,0.03022222222222222,0.505,0.513,0,0,0
1,0.0205,0.739,0.348,1,0,0
1,0.02847222222222222,0.493,0.483,0,0,0
1,0.025305555555555553,0.772,0.43,0,0,0
1,0.048111111111111104,0.927,0.817,0,0,0
1,0.036166666666666666,0.846,0.614,0,0,0
1,0.043583333333333335,0.896,0.74,1,0,0
1,0.02330555555555556,0.459,0.398,0,0,0
1,0.027527777777777776,0.788,0.47,1,0,0
1,0.018583333333333334,0.727,0.317,1,0,0
1,0.042583333333333334,0.891,0.727,1,0,0
1,0.05583333333333333,0.981,0.952,1,0,0
1,0.009305555555555555,0.363,0.159,0,0,0
1,0.029583333333333333,1.102,0.505,0,1,0
1,0.03855555555555556,0.863,0.658,0,0,0
1,0.021333333333333333,0.446,0.364,0,0,0
1,0.022583333333333334,0.754,0.385,0,0,0
1,0.034527777777777775,0.836,0.589,0,0,0
1,0.01961111111111111,1.334,0.335,1,1,0
1,0.01225,0.384,0.209,0,0,0
1,0.024305555555555556,0.766,0.415,1,0,0
1,0.014777777777777779,0.401,0.252,0,0,0
1,0.011305555555555557,0.377,0.193,0,0,0
1,0.03086111111111111,1.411,0.526,1,1,0
1,0.04675,0.919,0.798,0,0,0
1,0.00725,0.65,0.124,1,0,0
1,0.036055555555555556,0.546,0.615,0,0,0
1,0.022444444444444444,0.753,0.383,0,0,0
1,0.026444444444444444,0.481,0.451,0,0,0
1,0.016777777777777777,1.015,0.286,0,1,1
1,0.03297222222222222,1.125,0.563,1,0,0
1,0.033805555555555554,0.531,0.577,0,0,0
1,0.004833333333333333,0.633,0.082,0,0,0
1,0.021527777777777778,0.447,0.368,0,0,0
1,0.02572222222222222,0.775,0.439,0,1,0
1,0.010083333333333333,0.369,0.172,0,0,0
1,0.034194444444444444,0.833,0.583,1,0,0
1,0.0028055555555555555,0.919,0.048,1,0,0
1,0.018027777777777778,0.723,0.308,0,0,0
1,0.023694444444444445,0.762,0.404,1,0,0
1,0.00625,0.643,0.107,1,0,0
1,0.04558333333333333,0.611,0.778,0,0,0
1,0.022222222222222223,0.452,0.379,0,0,0
1,0.04816666666666667,0.629,0.822,0,0,0
1,0.04611111111111111,0.615,0.787,0,0,0
1,0.04119444444444445,0.881,0.703,0,0,0
1,0.02772222222222222,0.789,0.473,0,0,0
1,0.044055555555555556,0.901,0.752,1,0,0
1,0.013555555555555555,0.692,0.231,1,0,0
1,0.011888888888888888,0.381,0.203,0,0,0
1,0.015527777777777777,0.706,0.265,1,0,0
1,0.016694444444444446,0.414,0.285,0,0,0
1,0.03725,0.554,0.636,0,0,0
1,0.018583333333333334,0.727,0.317,0,0,0
1,0.044444444444444446,0.603,0.758,0,0,0
1,0.012972222222222224,0.388,0.221,0,0,0
1,0.021722222222222223,0.448,0.371,0,0,0
1,0.02688888888888889,0.784,0.459,0,1,0
1,0.025305555555555553,0.473,0.432,0,0,0
1,0.02038888888888889,0.739,0.348,0,0,0
1,0.020333333333333335,0.739,0.347,0,0,0
1,0.011944444444444445,0.982,0.204,0,1,0
1,0.05325,0.963,0.909,0,0,0
1,0.019055555555555555,0.73,0.325,0,1,0
1,0.03,0.805,0.512,0,1,0
1,0.02808333333333333,0.792,0.479,0,1,0
1,0.010750000000000001,0.373,0.184,0,0,0
1,0.026333333333333334,0.48,0.449,0,0,0
1,0.01175,0.68,0.201,0,0,1
1,0.04338888888888889,0.5,0.499,0,0,0
1,0.025583333333333333,0.718,0.294,0,1,0
1,0.026500000000000003,0.722,0.305,1,0,0
1,0.016583333333333335,0.676,0.191,1,0,0
1,0.007916666666666667,0.636,0.091,1,0,0
1,0.034722222222222224,0.46,0.399,0,0,0
1,0.05275,0.843,0.607,1,0,0
1,0.030166666666666665,0.439,0.347,0,0,0
1,0.07786111111111112,0.658,0.896,0,0,0
1,0.02427777777777778,0.412,0.279,0,0,0
1,0.04363888888888889,0.501,0.502,0,0,0
1,0.031083333333333334,0.743,0.358,0,1,0
1,0.051611111111111115,0.537,0.593,0,0,0
1,0.045361111111111116,0.809,0.522,1,0,0
1,0.050416666666666665,0.532,0.58,0,0,0
1,0.022083333333333333,0.702,0.254,1,0,0
1,0.051222222222222225,0.536,0.589,0,0,0
1,0.021805555555555557,0.7,0.251,0,0,0
1,0.014694444444444444,0.668,0.169,1,0,0
1,0.05425000000000001,1.15,0.624,1,0,0
1,0.025527777777777778,0.417,0.294,0,0,0
1,0.03716666666666667,0.771,0.427,1,0,0
1,0.010444444444444445,0.648,0.12,0,0,0
1,0.017833333333333333,0.982,0.205,1,0,0
1,0.03769444444444444,0.473,0.434,0,0,0
1,0.03975,0.783,0.457,0,0,0
1,0.03866666666666666,0.778,0.445,1,0,0
1,0.029805555555555554,1.037,0.343,1,1,0
1,0.032916666666666664,1.051,0.378,1,0,0
1,0.02675,0.723,0.308,0,0,1
1,0.035416666666666666,0.463,0.407,0,0,0
1,0.06566666666666666,1.202,0.755,1,0,1
1,0.04608333333333334,0.812,0.53,0,1,0
1,0.05480555555555556,0.552,0.63,0,0,0
1,0.04566666666666667,0.51,0.525,0,0,0
1,0.06413888888888888,0.895,0.738,1,0,0
1,0.035222222222222224,0.462,0.405,0,0,0
1,0.018777777777777775,0.986,0.216,1,0,0
1,0.02691666666666667,0.724,0.31,0,0,0
1,0.07152777777777777,0.929,0.823,1,0,0
1,0.049833333333333334,0.529,0.573,0,0,0
1,0.007611111111111111,0.935,0.088,1,0,0
1,0.050444444444444445,0.532,0.58,0,0,0
1,0.016666666666666666,0.677,0.192,0,0,0
1,0.007861111111111112,0.346,0.114,0,0,0
1,0.03588888888888889,1.108,0.521,1,0,0
1,0.023805555555555555,0.738,0.346,1,0,0
1,0.03602777777777778,0.809,0.523,1,0,0
1,0.030027777777777775,0.774,0.436,0,0,0
1,0.027972222222222225,0.462,0.406,0,0,0
1,0.03783333333333333,0.82,0.549,0,1,0
1,0.03741666666666666,0.517,0.543,0,0,0
1,0.049361111111111106,0.887,0.716,0,1,0
1,0.029944444444444444,0.474,0.435,0,0,0
1,0.05625,0.627,0.816,0,0,0
1,0.03811111111111111,0.521,0.553,0,0,0
1,0.04894444444444444,0.584,0.71,0,0,0
1,0.015527777777777777,0.39,0.225,0,0,0
1,0.02988888888888889,0.774,0.434,1,0,0
1,0.01361111111111111,0.679,0.198,1,0,0
1,0.03255555555555556,0.489,0.473,0,0,0
1,0.014249999999999999,0.383,0.207,0,0,0
1,0.05552777777777778,0.622,0.806,0,0,0
1,0.024527777777777777,1.042,0.356,1,1,0
1,0.030694444444444444,0.778,0.445,0,1,0
1,0.011222222222222222,0.665,0.163,0,0,0
1,0.022527777777777775,0.431,0.327,0,0,0
1,0.043916666666666666,0.555,0.637,0,0,0
1,0.044583333333333336,0.559,0.647,0,0,0
1,0.03177777777777778,1.084,0.461,1,0,0
1,0.03338888888888889,0.494,0.485,0,0,0
1,0.025805555555555557,0.45,0.375,0,0,0
1,0.02322222222222222,0.735,0.337,0,0,0
1,0.033416666666666664,0.794,0.485,0,0,0
1,0.006111111111111111,0.335,0.089,0,0,0
1,0.033555555555555554,0.495,0.487,0,0,0
1,0.048249999999999994,0.88,0.7,0,0,0
1,0.004472222222222223,0.626,0.065,0,0,0
1,0.048,1.179,0.697,1,0,0
1,0.05077777777777778,0.595,0.737,0,0,0
1,0.024166666666666666,0.74,0.351,1,0,0
1,0.008527777777777778,0.95,0.124,1,0,0
1,0.019833333333333335,1.015,0.288,1,1,0
1,0.06575,0.682,0.954,0,0,0
1,0.02225,0.729,0.323,1,0,0
1,0.042249999999999996,0.845,0.613,0,0,1
1,0.04083333333333333,0.537,0.593,0,0,0
1,0.029416666666666667,0.771,0.427,1,0,0
1,0.027388888888888886,0.459,0.398,0,0,0
1,0.041944444444444444,0.844,0.609,0,0,0
1,0.02661111111111111,0.454,0.386,0,0,0
1,0.020305555555555552,0.718,0.295,1,0,0
1,0.014611111111111111,0.385,0.212,0,0,0
1,0.017388888888888888,0.401,0.253,0,0,0
1,0.021388888888888888,0.724,0.311,1,0,0
1,0.02725,0.458,0.395,0,0,0
1,0.014222222222222223,0.683,0.206,1,0,0
1,0.03575,0.508,0.519,0,0,0
1,0.013805555555555557,0.68,0.2,1,0,0
1,0.036361111111111115,0.511,0.528,0,0,0
1,0.02236111111111111,0.73,0.325,0,0,0
1,0.02677777777777778,0.456,0.389,0,0,0
1,0.021277777777777777,0.424,0.309,0,0,0
1,0.023638888888888886,0.437,0.343,0,0,0
1,0.03397222222222222,0.797,0.493,1,0,0
1,0.04038888888888889,1.135,0.586,1,0,0
1,0.019916666666666666,0.416,0.289,0,0,0
1,0.012,0.37,0.174,0,0,0
1,0.03205555555555556,1.086,0.465,1,0,0
1,0.01861111111111111,1.059,0.399,0,1,0
1,0.0075,0.364,0.161,0,0,0
1,0.036361111111111115,0.912,0.779,0,0,0
1,0.01725,0.448,0.37,0,0,0
1,0.03219444444444445,1.176,0.69,1,1,0
1,0.010277777777777778,0.388,0.22,0,0,0
1,0.004,0.334,0.086,0,0,0
1,0.010805555555555554,0.393,0.231,0,0,0
1,0.014888888888888889,0.428,0.319,0,0,0
1,0.0024722222222222224,0.321,0.053,0,0,0
1,0.027833333333333335,0.839,0.597,1,0,0
1,0.010138888888888888,0.387,0.217,0,0,0
1,0.03283333333333333,0.581,0.703,0,0,0
1,0.0035833333333333333,0.931,0.077,1,1,0
1,0.0145,0.424,0.311,0,0,0
1,0.027805555555555556,0.538,0.596,0,0,0
1,0.012222222222222223,0.405,0.262,0,0,0
1,0.013472222222222222,0.715,0.289,1,0,0
1,0.01463888888888889,0.726,0.314,0,0,0
1,0.009472222222222222,1.281,0.203,1,0,1
1,0.007638888888888889,0.665,0.164,0,0,0
1,0.01911111111111111,0.464,0.409,0,0,0
1,0.025111111111111112,0.815,0.538,1,0,0
1,0.004972222222222222,0.343,0.106,0,0,0
1,0.019972222222222225,0.771,0.428,1,0,0
1,0.024027777777777776,1.106,0.515,1,1,0
1,0.014805555555555554,0.427,0.317,0,0,0
1,0.0085,0.373,0.182,0,0,0
1,0.011333333333333332,0.397,0.243,0,0,0
1,0.014750000000000001,1.026,0.316,1,0,0
1,0.03702777777777778,1.217,0.794,1,1,0
1,0.0021666666666666666,0.919,0.046,1,0,0
1,0.02713888888888889,0.533,0.581,0,0,0
1,0.014583333333333334,1.025,0.312,1,0,0
1,0.022305555555555554,0.491,0.478,0,0,0
1,0.021444444444444447,0.484,0.459,0,0,0
1,0.008694444444444444,0.675,0.186,0,0,1
1,0.015194444444444444,0.73,0.325,1,0,0
1,0.02236111111111111,0.492,0.479,0,0,0
1,0.03727777777777778,0.92,0.799,0,0,0
1,0.034,0.891,0.728,0,0,0
1,0.01513888888888889,0.43,0.324,0,0,0
1,0.004166666666666667,0.336,0.089,0,0,0
1,0.03819444444444445,0.627,0.819,0,0,0
1,0.006861111111111111,0.659,0.147,1,0,0
1,0.021194444444444443,0.482,0.454,0,0,0
1,0.02758333333333333,0.536,0.591,0,0,0
1,0.027694444444444445,1.137,0.593,1,0,0
1,0.03780555555555555,0.624,0.81,0,0,0
1,0.0005277777777777777,0.604,0.011,0,0,0
1,0.016666666666666666,0.743,0.357,0,0,0
1,0.025833333333333333,0.521,0.553,0,0,0
1,0.011194444444444444,0.696,0.24,0,0,0
1,0.010861111111111111,0.393,0.233,0,0,0
1,0.030694444444444444,0.863,0.658,1,0,0
1,0.018805555555555558,0.461,0.403,0,0,0
1,0.025611111111111112,0.82,0.549,0,0,1
1,0.050166666666666665,1.062,0.406,0,0,1
1,0.07188888888888889,0.833,0.582,0,0,0
1,0.059055555555555556,0.791,0.478,0,0,0
1,0.03738888888888889,0.421,0.303,0,0,0
1,0.04475,0.745,0.362,1,0,0
1,0.052055555555555556,0.468,0.421,0,0,0
1,0.034472222222222224,1.012,0.279,0,1,0
1,0.035833333333333335,0.716,0.29,0,0,0
1,0.03216666666666666,0.704,0.26,0,0,1
1,0.08147222222222222,0.864,0.659,0,0,0
1,0.08524999999999999,0.576,0.69,0,0,0
1,0.07319444444444445,0.837,0.592,0,1,0
1,0.09155555555555556,0.596,0.741,0,0,0
1,0.06080555555555556,0.797,0.492,0,0,1
1,0.04486111111111111,0.445,0.363,0,0,0
1,0.032,0.404,0.259,0,0,0
1,0.017972222222222223,0.658,0.145,1,0,0
1,0.06880555555555555,0.523,0.557,0,0,0
1,0.06494444444444444,0.51,0.525,0,0,0
1,0.005,0.316,0.04,0,0,0
1,0.007722222222222222,0.925,0.063,1,0,0
1,0.08702777777777779,0.882,0.704,0,0,0
1,0.029638888888888888,0.696,0.24,0,0,0
1,0.05405555555555555,0.475,0.437,0,0,0
1,0.06205555555555556,0.501,0.502,0,0,0
1,0.06225,0.801,0.504,0,0,0
1,0.025833333333333333,0.684,0.209,0,1,0
1,0.07880555555555556,0.855,0.637,1,0,0
1,0.059000000000000004,1.091,0.477,1,0,0
1,0.044444444444444446,0.744,0.36,1,0,0
1,0.030944444444444445,0.4,0.25,0,0,0
1,0.04555555555555556,0.447,0.369,0,0,0
1,0.023638888888888886,0.376,0.191,0,0,0
1,0.04297222222222222,0.739,0.348,0,1,0
1,0.02486111111111111,0.68,0.201,0,0,0
1,0.03975,0.729,0.321,0,0,0
1,0.026111111111111113,0.684,0.211,0,0,0
1,0.02741666666666667,1.289,0.222,1,1,0
1,0.03949999999999999,0.728,0.32,0,0,0
1,0.08005555555555555,0.559,0.648,0,0,0
1,0.025750000000000002,0.383,0.208,0,0,0
1,0.02163888888888889,0.37,0.175,0,0,0
1,0.031,0.4,0.251,0,0,0
1,0.05722222222222222,0.785,0.463,0,0,0
1,0.07033333333333333,0.528,0.569,0,0,0
1,0.04822222222222222,1.056,0.39,1,0,0
1,0.05463888888888888,1.077,0.442,0,1,0
1,0.03952777777777778,0.728,0.32,1,0,0
1,0.006472222222222222,0.621,0.052,0,0,0
1,0.05491666666666666,0.778,0.444,0,0,0
1,0.035083333333333334,0.714,0.284,0,0,0
1,0.07911111111111112,1.156,0.64,0,1,0
1,0.024666666666666667,0.38,0.2,0,0,0
1,0.03347222222222222,0.408,0.271,0,0,0
1,0.10947222222222223,0.654,0.886,0,0,0
1,0.04919444444444444,0.773,0.432,0,0,1
1,0.05125,0.78,0.45,0,1,0
1,0.06661111111111112,1.134,0.585,0,1,0
1,0.03727777777777778,0.731,0.327,1,0,0
1,0.034,0.419,0.298,0,0,0
1,0.008444444444444444,0.93,0.074,1,0,0
1,0.05288888888888889,0.786,0.464,1,0,0
1,0.06341666666666668,0.523,0.557,0,0,0
1,0.010138888888888888,0.336,0.089,0,0,0
1,0.04641666666666666,0.463,0.408,0,0,0
1,0.03372222222222222,1.018,0.296,1,0,0
1,0.04727777777777777,0.466,0.415,0,0,0
1,0.03663888888888889,0.429,0.322,0,0,0
1,0.026305555555555558,0.392,0.231,0,0,0
1,0.03827777777777778,0.734,0.336,0,1,0
1,0.060361111111111115,0.512,0.53,0,0,0
1,0.03258333333333333,0.714,0.286,0,0,0
1,0.0555,0.795,0.487,1,0,0
1,0.04997222222222222,0.776,0.439,0,0,0
1,0.028055555555555556,0.398,0.246,0,0,0
1,0.017083333333333332,0.66,0.15,0,0,0
1,0.025,0.688,0.22,0,0,0
1,0.07780555555555556,0.573,0.683,0,0,0
1,0.03283333333333333,1.015,0.288,1,0,0
1,0.04447222222222222,0.756,0.39,0,1,0
1,0.034888888888888886,1.023,0.306,1,0,0
1,0.03863888888888889,0.736,0.339,0,0,1
1,0.06158333333333333,0.516,0.541,0,0,0
1,0.05655555555555555,0.799,0.497,0,0,0
1,0.07486111111111111,0.863,0.657,0,1,0
1,0.01913888888888889,0.667,0.168,1,0,0
1,0.06894444444444445,0.842,0.605,1,0,0
1,0.05552777777777778,1.095,0.488,0,1,0
1,0.10105555555555557,0.955,0.887,1,0,0
1,0.04513888888888889,0.459,0.396,0,0,0
1,0.08675000000000001,0.905,0.762,0,0,0
1,0.03088888888888889,1.009,0.271,1,0,0
1,0.03716666666666667,0.431,0.326,0,0,0
1,0.07402777777777778,0.86,0.65,1,0,0
1,0.08802777777777777,0.909,0.773,1,0,0
1,0.06538888888888889,0.83,0.574,0,0,0
1,0.07747222222222222,0.872,0.68,0,1,0
1,0.009083333333333334,0.332,0.08,0,0,0
1,0.03141666666666666,0.612,0.78,0,0,0
1,0.011694444444444445,0.416,0.291,0,0,0
1,0.02025,0.501,0.503,0,0,0
1,0.023277777777777776,0.531,0.578,0,0,0
1,0.022416666666666668,0.823,0.556,0,0,0
1,0.02388888888888889,1.137,0.593,1,0,0
1,0.018055555555555554,0.779,0.448,0,0,0
1,0.018166666666666668,0.78,0.451,1,0,0
1,0.03180555555555555,0.916,0.789,1,0,0
1,0.0027222222222222222,0.627,0.067,0,0,0
1,0.0029444444444444444,1.229,0.073,1,0,1
1,0.03263888888888889,1.224,0.81,1,0,0
1,0.003611111111111111,0.636,0.09,0,0,0
1,0.014694444444444444,0.746,0.365,1,0,0
1,0.030694444444444444,0.905,0.762,0,0,0
1,0.015222222222222222,0.451,0.378,0,0,0
1,0.010166666666666668,0.401,0.252,0,0,0
1,0.024444444444444446,0.543,0.607,0,0,0
1,0.025972222222222223,0.858,0.645,0,0,0
1,0.014916666666666667,1.048,0.37,0,1,0
1,0.0155,0.454,0.385,0,0,0
1,0.029194444444444443,0.59,0.725,0,0,0
1,0.019888888888888887,0.798,0.494,0,0,0
1,0.029555555555555557,1.194,0.734,1,0,0
1,0.02811111111111111,0.579,0.698,0,0,0
1,0.024166666666666666,0.84,0.6,0,0,0
1,0.02163888888888889,0.815,0.537,0,0,0
1,0.02225,0.821,0.553,1,0,0
1,0.014194444444444445,1.041,0.353,1,0,0
1,0.021333333333333333,0.512,0.53,0,0,0
1,0.00813888888888889,0.681,0.202,0,0,0
1,0.03227777777777778,0.92,0.801,0,0,0
1,0.034694444444444444,1.544,0.861,1,1,0
1,0.028888888888888888,0.587,0.717,0,0,0
1,0.02775,1.176,0.689,0,1,0
1,0.005583333333333333,0.656,0.139,0,0,1
1,0.0064444444444444445,0.664,0.16,0,0,0
1,0.013,0.729,0.322,1,0,0
1,0.006888888888888889,0.368,0.171,0,0,0
1,0.02025,1.101,0.503,1,0,0
1,0.004361111111111111,0.343,0.108,0,0,0
1,0.017777777777777778,0.776,0.441,1,0,0
1,0.024527777777777777,0.544,0.609,0,0,0
1,0.019916666666666666,0.498,0.494,0,0,0
1,0.008944444444444446,0.689,0.222,0,0,0
1,0.007277777777777778,0.672,0.181,0,0,0
1,0.012805555555555556,1.027,0.318,1,0,0
1,0.02741666666666667,0.872,0.681,0,0,0
1,0.01608333333333333,1.06,0.399,0,1,0
1,0.021555555555555553,0.514,0.535,0,0,0
1,0.011166666666666667,1.011,0.277,1,0,0
1,0.02036111111111111,0.502,0.505,0,0,0
1,0.018555555555555554,0.784,0.46,1,0,0
1,0.015583333333333334,0.755,0.387,1,0,0
1,0.006805555555555555,0.667,0.169,1,0,0
1,0.024083333333333335,0.839,0.598,0,0,0
1,0.02736111111111111,0.872,0.68,0,0,0
1,0.020666666666666667,0.805,0.513,0,1,0
1,0.0011388888888888887,0.311,0.029,0,0,0
1,0.01511111111111111,0.45,0.375,0,0,0
1,0.01622222222222222,0.761,0.403,0,0,0
1,0.012222222222222223,0.421,0.303,0,0,0
1,0.009611111111111112,0.695,0.239,0,0,0
1,0.021500000000000002,0.814,0.534,0,0,1
1,0.02722222222222222,0.87,0.676,0,0,0
1,0.021027777777777777,0.509,0.522,0,0,0
1,0.0018055555555555555,0.618,0.045,0,0,1
1,0.026,0.858,0.646,1,0,0
1,0.023583333333333335,0.834,0.585,0,1,0
1,0.009833333333333333,0.998,0.244,1,0,0
1,0.01902777777777778,0.489,0.472,0,0,0
1,0.023861111111111114,0.837,0.593,0,0,0
1,0.027027777777777776,0.568,0.671,0,0,0
1,0.03227777777777778,0.621,0.802,0,0,0
1,0.01463888888888889,1.346,0.364,1,0,1
1,0.024055555555555552,1.139,0.597,0,1,0
1,0.013833333333333333,0.737,0.343,1,0,0
1,0.024,1.138,0.596,1,0,0
1,0.02647222222222222,0.863,0.657,0,0,0
1,0.020277777777777777,1.101,0.503,1,0,0
1,0.015277777777777777,1.052,0.38,0,0,1
1,0.013166666666666667,1.031,0.327,1,0,1
1,0.007194444444444444,0.671,0.179,1,0,0
1,0.005333333333333333,0.353,0.133,0,0,0
1,0.020444444444444442,0.803,0.508,0,0,0
1,0.017833333333333333,0.477,0.443,0,0,0
1,0.011111111111111112,0.71,0.276,0,0,0
1,0.004916666666666666,0.649,0.122,1,0,0
1,0.015777777777777776,0.457,0.392,0,0,0
1,0.017055555555555556,1.069,0.424,1,0,0
1,0.04880555555555555,0.798,0.495,1,0,0
1,0.05283333333333333,0.814,0.536,0,1,0
1,0.01725,0.37,0.175,0,0,0
1,0.04558333333333333,0.785,0.462,1,0,0
1,0.04788888888888889,1.094,0.486,1,1,0
1,0.05783333333333333,0.835,0.586,0,1,0
1,0.061611111111111116,0.85,0.625,0,0,0
1,0.05591666666666667,0.827,0.567,0,0,0
1,0.04908333333333333,0.799,0.498,1,0,0
1,0.06711111111111111,1.172,0.681,1,0,1
1,0.03841666666666667,0.756,0.389,0,0,0
1,0.05086111111111111,0.806,0.516,1,0,0
1,0.06880555555555555,0.579,0.698,0,0,0
1,0.06455555555555556,0.862,0.655,1,0,0
1,0.036,1.046,0.365,1,1,0
